Unnamed: 0,TF,Target,Label
25967,996,866,0
12825,346,70,0
1583,292,552,1
23209,890,915,0
544,70,812,1
5631,70,148,0
30962,1364,803,0
24709,973,1326,0
15203,525,300,0
2587,643,620,1
29702,1344,212,0
79,2,206,1
949,110,1309,1
1992,591,1213,1
626,70,13,1
1102,254,1249,1
21346,727,596,0
31917,1371,255,0
2977,717,688,1
2069,591,532,1
3333,973,292,1
533,70,27,1
30434,1344,291,0
19752,706,578,0
1752,292,1117,1
10336,254,803,0
4722,1371,862,1
794,70,1037,1
3935,996,364,1
21083,727,669,0
534,70,512,1
21067,727,1048,0
9558,242,1322,0
3626,989,386,1
199,70,727,1
996,158,695,1
2398,643,1253,1
16548,591,43,0
21328,727,729,0
30955,1364,177,0
17748,601,1406,0
25643,996,972,0
20060,717,1042,0
23348,955,695,0
2952,717,1215,1
22530,890,612,0
15437,525,871,0
20900,727,1274,0
20383,717,617,0
1874,292,897,1
6627,158,40,0
3793,989,885,1
14858,444,926,0
2810,717,1031,1
2543,643,1301,1
1438,292,924,1
6879,158,664,0
17737,601,1194,0
800,70,787,1
10778,254,889,0
4366,1344,629,1
3309,973,814,1
2329,601,204,1
3934,996,1313,1
5706,110,461,0
2254,591,354,1
100,2,1353,1
2778,717,312,1
14770,444,610,0
31218,1364,1262,0
3357,973,562,1
7910,201,481,0
1864,292,1283,1
27844,1273,244,0
8912,234,987,0
8306,201,1155,0
11018,292,748,0
3848,989,141,1
2678,643,65,1
25531,996,129,0
13026,346,986,0
15130,525,978,0
28643,1273,476,0
2554,643,559,1
26,2,204,1
1374,254,572,1
20662,727,499,0
1321,254,1180,1
9945,242,674,0
25045,989,181,0
3264,973,706,1
2530,643,1034,1
2588,643,1056,1
3308,973,1160,1
4177,1028,1322,1
17300,600,1125,0
1378,254,1100,1
23,2,1151,1
3329,973,454,1
19079,706,447,0
787,70,678,1
17978,601,865,0
30551,1364,974,0
144,2,1048,1
26896,1028,393,0
4611,1371,292,1
29100,1329,1334,0
812,70,288,1
177,70,921,1
69,2,422,1
4595,1371,1409,1
2447,643,268,1
2104,591,896,1
1741,292,773,1
3270,973,528,1
9616,242,634,0
4196,1028,538,1
13980,380,1007,0
2252,591,1264,1
19283,706,175,0
1503,292,477,1
429,70,69,1
26117,996,1008,0
29617,1344,725,0
5154,2,1346,0
1038,242,317,1
12918,346,445,0
4435,1371,660,1
2211,591,571,1
179,70,964,1
596,70,265,1
3413,973,1253,1
3179,955,1053,1
721,70,718,1
1264,254,348,1
4708,1371,488,1
12457,346,625,0
12884,346,1200,0
30052,1344,1041,0
7956,201,399,0
28613,1273,614,0
10222,242,335,0
9011,234,1040,0
26436,1028,248,0
828,70,123,1
14801,444,613,0
589,70,1001,1
8570,234,796,0
2629,643,887,1
4033,1028,645,1
26956,1102,194,0
14305,444,1045,0
24328,973,1309,0
29751,1344,644,0
23541,955,1354,0
23640,955,661,0
29526,1329,881,0
29046,1329,459,0
26354,1028,716,0
4173,1028,146,1
3350,973,164,1
31464,1371,1359,0
9539,242,1317,0
23325,955,1188,0
24157,973,719,0
28745,1273,1240,0
4342,1329,646,1
12773,346,965,0
3159,955,1237,1
1550,292,441,1
3248,973,381,1
26310,1028,317,0
1168,254,912,1
387,70,308,1
2499,643,754,1
22973,890,1404,0
2749,717,269,1
7007,158,426,0
16121,591,295,0
4246,1329,899,1
28233,1273,1330,0
6215,110,1333,0
4219,1102,273,1
23430,955,358,0
24481,973,1163,0
1044,242,331,1
12768,346,876,0
1513,292,38,1
23455,955,1025,0
2627,643,1325,1
12051,339,623,0
3378,973,639,1
13582,380,284,0
3725,989,440,1
416,70,1201,1
1897,339,1205,1
1164,254,1402,1
4099,1028,1178,1
414,70,149,1
2496,643,864,1
17021,600,1203,0
8584,234,1379,0
4580,1371,1111,1
1175,254,932,1
2633,643,1212,1
25144,989,84,0
17638,601,692,0
19709,706,278,0
3882,996,429,1
4241,1273,682,1
27391,1102,1349,0
248,70,269,1
16324,591,113,0
25697,996,1314,0
11151,292,638,0
1498,292,223,1
12085,339,884,0
15886,525,930,0
2617,643,939,1
1220,254,768,1
8819,234,81,0
1057,242,805,1
2614,643,165,1
1829,292,737,1
13489,380,940,0
471,70,777,1
4469,1371,191,1
2457,643,1402,1
1770,292,585,1
29313,1329,912,0
27761,1102,738,0
1074,242,703,1
15307,525,355,0
1020,201,194,1
8361,201,888,0
497,70,1394,1
9245,234,864,0
18214,601,28,0
3181,955,1322,1
16047,591,698,0
4513,1371,1357,1
1780,292,424,1
373,70,578,1
465,70,406,1
16928,600,611,0
1162,254,562,1
11984,339,659,0
6883,158,1256,0
2638,643,18,1
12295,346,456,0
1113,254,818,1
1740,292,411,1
291,70,846,1
13119,346,1132,0
22389,822,885,0
1018,201,1339,1
15465,525,448,0
5459,2,37,0
20274,717,256,0
4976,2,69,0
25943,996,1311,0
297,70,566,1
691,70,273,1
16450,591,148,0
11659,339,1040,0
24425,973,352,0
13719,380,160,0
24760,989,321,0
10949,292,810,0
11821,339,633,0
8796,234,219,0
1469,292,393,1
4420,1371,1250,1
2815,717,1127,1
3783,989,110,1
2442,643,631,1
14782,444,609,0
7490,201,354,0
2834,717,391,1
2562,643,195,1
31000,1364,373,0
2820,717,1218,1
7498,201,1181,0
30994,1364,1304,0
1936,525,1364,1
3997,1028,186,1
1483,292,24,1
1545,292,284,1
9948,242,1307,0
27257,1102,364,0
415,70,161,1
17370,600,578,0
16519,591,552,0
4567,1371,555,1
29201,1329,681,0
22128,822,1356,0
28884,1329,796,0
2876,717,640,1
9428,242,1276,0
915,110,177,1
11209,292,249,0
31145,1364,912,0
4644,1371,463,1
31401,1364,802,0
21823,822,776,0
567,70,661,1
14238,444,504,0
27723,1102,203,0
26694,1028,1116,0
15918,525,845,0
1779,292,909,1
6897,158,4,0
2292,601,836,1
911,70,560,1
2115,591,205,1
9576,242,1327,0
12,2,179,1
3573,973,805,1
3250,973,831,1
3534,973,88,1
14022,380,21,0
350,70,88,1
7114,158,1370,0
2283,601,88,1
22172,822,481,0
1128,254,776,1
19541,706,1303,0
10912,292,358,0
1242,254,624,1
26432,1028,372,0
11248,292,482,0
14570,444,552,0
11042,292,1286,0
20191,717,944,0
21168,727,184,0
4319,1329,944,1
2266,600,163,1
1322,254,358,1
29294,1329,408,0
2817,717,571,1
19753,706,662,0
1272,254,489,1
15616,525,727,0
7488,201,38,0
4651,1371,328,1
1973,591,1007,1
10701,254,997,0
731,70,1036,1
751,70,313,1
2364,643,1229,1
4411,1371,815,1
10383,254,226,0
25283,989,1231,0
10198,242,929,0
1647,292,1268,1
