Unnamed: 0,TF,Target,Label
30430,1344,422,0
3434,973,128,1
4198,1028,634,1
1157,254,594,1
4654,1371,410,1
530,70,426,1
3013,717,807,1
3254,973,1192,1
20644,727,103,0
227,70,1215,1
2406,643,1086,1
25967,996,734,0
12825,346,1188,0
1583,292,1228,1
23209,890,1214,0
544,70,986,1
5631,70,1302,0
30962,1364,1109,0
24709,973,335,0
15203,525,1229,0
2587,643,654,1
29702,1344,53,0
79,2,323,1
949,110,1222,1
1992,591,413,1
626,70,1261,1
1102,254,1188,1
21346,727,78,0
31917,1371,331,0
2977,717,33,1
2069,591,269,1
3333,973,400,1
533,70,102,1
30434,1344,519,0
19752,706,569,0
1752,292,16,1
10336,254,53,0
4722,1371,414,1
794,70,268,1
3935,996,720,1
21083,727,761,0
534,70,958,1
21067,727,1223,0
9558,242,129,0
3626,989,364,1
199,70,384,1
996,158,271,1
2398,643,1308,1
16548,591,1311,0
21328,727,166,0
30955,1364,1318,0
17748,601,1019,0
25643,996,32,0
20060,717,1371,0
23348,955,1170,0
2952,717,742,1
22530,890,401,0
15437,525,1168,0
20900,727,1131,0
20383,717,309,0
1874,292,402,1
6627,158,765,0
3793,989,1166,1
14858,444,1022,0
2810,717,37,1
2543,643,170,1
1438,292,947,1
6879,158,1228,0
17737,601,200,0
800,70,904,1
10778,254,244,0
4366,1344,201,1
3309,973,1174,1
2329,601,1334,1
3934,996,317,1
5706,110,203,0
2254,591,16,1
100,2,993,1
2778,717,1280,1
14770,444,1358,0
31218,1364,1108,0
3357,973,820,1
7910,201,1314,0
1864,292,310,1
27844,1273,970,0
8912,234,643,0
8306,201,216,0
11018,292,1190,0
3848,989,334,1
2678,643,247,1
25531,996,1234,0
13026,346,140,0
15130,525,117,0
28643,1273,241,0
2554,643,69,1
26,2,762,1
1374,254,65,1
20662,727,296,0
1321,254,563,1
9945,242,1002,0
25045,989,478,0
3264,973,1165,1
2530,643,594,1
2588,643,64,1
3308,973,3,1
4177,1028,639,1
17300,600,675,0
1378,254,1234,1
23,2,1053,1
3329,973,1280,1
19079,706,831,0
787,70,1088,1
17978,601,917,0
30551,1364,879,0
144,2,808,1
26896,1028,1161,0
4611,1371,820,1
29100,1329,288,0
812,70,523,1
177,70,743,1
69,2,23,1
4595,1371,275,1
2447,643,1293,1
2104,591,625,1
1741,292,743,1
3270,973,1383,1
9616,242,861,0
4196,1028,921,1
13980,380,203,0
2252,591,1182,1
19283,706,655,0
1503,292,691,1
429,70,299,1
26117,996,726,0
29617,1344,1169,0
5154,2,583,0
1038,242,884,1
12918,346,761,0
4435,1371,194,1
2211,591,110,1
179,70,16,1
596,70,208,1
3413,973,720,1
3179,955,452,1
721,70,431,1
1264,254,824,1
4708,1371,1091,1
12457,346,810,0
12884,346,148,0
30052,1344,1107,0
7956,201,800,0
28613,1273,1052,0
10222,242,634,0
9011,234,118,0
26436,1028,124,0
828,70,383,1
14801,444,52,0
589,70,1096,1
8570,234,733,0
2629,643,173,1
4033,1028,793,1
26956,1102,759,0
14305,444,340,0
24328,973,664,0
29751,1344,284,0
23541,955,931,0
23640,955,1010,0
29526,1329,743,0
29046,1329,1147,0
26354,1028,816,0
4173,1028,163,1
3350,973,1140,1
31464,1371,460,0
9539,242,1051,0
23325,955,1319,0
24157,973,588,0
28745,1273,1035,0
4342,1329,670,1
12773,346,567,0
3159,955,1345,1
1550,292,105,1
3248,973,768,1
26310,1028,596,0
1168,254,666,1
387,70,221,1
2499,643,610,1
22973,890,944,0
2749,717,519,1
7007,158,444,0
16121,591,636,0
4246,1329,740,1
28233,1273,708,0
6215,110,683,0
4219,1102,488,1
23430,955,638,0
24481,973,431,0
1044,242,977,1
12768,346,548,0
1513,292,1021,1
23455,955,1035,0
2627,643,1380,1
12051,339,728,0
3378,973,519,1
13582,380,679,0
3725,989,410,1
416,70,788,1
1897,339,761,1
1164,254,47,1
4099,1028,489,1
414,70,1371,1
2496,643,230,1
17021,600,1343,0
8584,234,939,0
4580,1371,246,1
1175,254,984,1
2633,643,1056,1
25144,989,1234,0
17638,601,302,0
19709,706,1335,0
3882,996,1248,1
4241,1273,147,1
27391,1102,520,0
248,70,1248,1
16324,591,1260,0
25697,996,583,0
11151,292,658,0
1498,292,1253,1
12085,339,1393,0
15886,525,1068,0
2617,643,495,1
1220,254,12,1
8819,234,458,0
1057,242,629,1
2614,643,489,1
1829,292,808,1
13489,380,533,0
471,70,1381,1
4469,1371,862,1
2457,643,467,1
1770,292,920,1
29313,1329,1187,0
27761,1102,437,0
1074,242,1021,1
15307,525,438,0
1020,201,403,1
8361,201,255,0
497,70,899,1
9245,234,1209,0
18214,601,1261,0
3181,955,1057,1
16047,591,366,0
4513,1371,210,1
1780,292,118,1
373,70,862,1
465,70,1393,1
16928,600,809,0
1162,254,435,1
11984,339,420,0
6883,158,11,0
2638,643,1298,1
12295,346,178,0
1113,254,612,1
1740,292,1086,1
291,70,1107,1
13119,346,775,0
22389,822,1344,0
1018,201,1395,1
15465,525,1253,0
5459,2,1038,0
20274,717,1114,0
4976,2,455,0
25943,996,1246,0
297,70,1400,1
691,70,95,1
16450,591,503,0
11659,339,1064,0
24425,973,395,0
13719,380,219,0
24760,989,132,0
10949,292,531,0
11821,339,255,0
8796,234,1080,0
1469,292,348,1
4420,1371,1261,1
2815,717,68,1
3783,989,234,1
2442,643,799,1
14782,444,1049,0
7490,201,643,0
2834,717,564,1
2562,643,325,1
31000,1364,338,0
2820,717,1374,1
7498,201,411,0
30994,1364,655,0
1936,525,1364,1
3997,1028,1087,1
1483,292,871,1
1545,292,1300,1
9948,242,530,0
27257,1102,382,0
415,70,1277,1
17370,600,122,0
16519,591,758,0
4567,1371,1023,1
29201,1329,1289,0
22128,822,187,0
28884,1329,216,0
2876,717,1036,1
9428,242,86,0
915,110,211,1
11209,292,578,0
31145,1364,796,0
4644,1371,27,1
31401,1364,194,0
21823,822,580,0
567,70,673,1
14238,444,1105,0
27723,1102,687,0
26694,1028,1334,0
15918,525,1246,0
1779,292,186,1
6897,158,233,0
2292,601,1181,1
911,70,1294,1
2115,591,489,1
9576,242,10,0
12,2,1036,1
3573,973,1187,1
3250,973,849,1
3534,973,258,1
14022,380,918,0
350,70,616,1
7114,158,1241,0
2283,601,831,1
22172,822,1179,0
1128,254,191,1
19541,706,522,0
10912,292,711,0
1242,254,439,1
26432,1028,895,0
11248,292,1157,0
14570,444,100,0
11042,292,637,0
20191,717,1113,0
21168,727,1098,0
4319,1329,1120,1
2266,600,89,1
1322,254,545,1
29294,1329,660,0
2817,717,412,1
19753,706,213,0
1272,254,1189,1
15616,525,644,0
7488,201,1215,0
4651,1371,507,1
1973,591,619,1
10701,254,1218,0
731,70,85,1
751,70,586,1
2364,643,393,1
4411,1371,1134,1
10383,254,991,0
25283,989,1247,0
10198,242,785,0
1647,292,79,1
