Unnamed: 0,TF,Target,Label
2817,717,431,1
19753,706,718,0
1272,254,316,1
15616,525,136,0
7488,201,313,0
4651,1371,793,1
1973,591,739,1
10701,254,1011,0
731,70,454,1
751,70,1331,1
2364,643,799,1
4411,1371,33,1
10383,254,115,0
25283,989,867,0
10198,242,963,0
1647,292,118,1
